../data/I13.txt	98434	194.957	98448.6	1	0.9	5	0.75	0.5	0
../data/I13.txt	98428	25.251	98448.7	0	0.8	4	0.75	0.1	1
../data/I13.txt	98426	50.7465	98448.7	0	0.7	4	0.75	0.1	1
../data/I13.txt	98437	225.962	98448.7	1	0.7	3	0.75	0.1	1
../data/I13.txt	98438	731.857	98448.6	2	0.9	4	0.75	0	1
../data/I13.txt	98433	325.978	98448.7	1	0.8	4	0.75	0.5	1
../data/I13.txt	98435	95.8293	98448.7	0	0.8	5	0.75	0.25	0
../data/I13.txt	98426	517.127	98448.7	1	0.7	3	0.75	0.5	1
../data/I13.txt	98437	226.253	98448.7	1	0.7	3	0.75	0.1	1
../data/I13.txt	98429	186.818	98448.6	1	0.9	5	0.75	0.5	1
../data/I13.txt	98426	108.417	98448.6	0	0.9	4	0.75	0.5	0
../data/I13.txt	98428	30.0099	98448.7	0	0.8	3	0.75	0.1	1
../data/I13.txt	98434	439.644	98448.6	1	0.9	4	0.75	0.1	1
../data/I13.txt	98430	277.311	98448.7	1	0.7	4	0.75	0.5	1
../data/I13.txt	98429	186.777	98448.6	1	0.9	5	0.75	0.5	1
../data/I13.txt	98429	655.043	98448.6	2	0.9	5	0.75	0.1	1
../data/I13.txt	98426	51.0918	98448.7	0	0.7	4	0.75	0.1	1
../data/I13.txt	98427	468.246	98448.7	2	0.8	3	0.75	0.25	0
../data/I13.txt	98429	653.425	98448.6	2	0.9	5	0.75	0.1	1
../data/I13.txt	98428	253.842	98448.7	0	0.7	4	0.75	0.25	1
../data/I13.txt	98435	58.3062	98448.7	0	0.8	4	0.75	0	1
../data/I13.txt	98428	254.015	98448.7	0	0.7	5	0.75	0.25	1
../data/I13.txt	98436	23.342	98448.7	0	0.8	3	0.75	0.25	1
../data/I13.txt	98440	272.787	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	401.983	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98438	731.865	98448.6	2	0.9	4	0.75	0	1
../data/I13.txt	98440	272.88	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98435	58.3391	98448.7	0	0.8	4	0.75	0	1
../data/I13.txt	98429	186.798	98448.6	1	0.9	5	0.75	0.5	1
../data/I13.txt	98428	539.401	98448.6	2	0.9	4	0.75	0	1
../data/I13.txt	98440	272.747	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	402.009	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98437	226.807	98448.7	1	0.7	3	0.75	0.1	1
../data/I13.txt	98440	272.826	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98428	539.615	98448.6	2	0.9	4	0.75	0	1
../data/I13.txt	98429	239.991	98448.7	1	0.7	3	0.75	0.1	0
../data/I13.txt	98440	402.002	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98428	225.98	98448.7	1	0.9	3	0.75	0.1	1
../data/I13.txt	98435	202.685	98448.7	1	0.8	5	0.75	0.5	0
../data/I13.txt	98440	272.792	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98437	226.731	98448.7	1	0.7	3	0.75	0.1	1
../data/I13.txt	98430	73.0365	98448.7	0	0.9	4	0.75	0.5	1
../data/I13.txt	98435	64.118	98448.7	0	0.8	4	0.75	0	1
../data/I13.txt	98429	193.037	98448.7	0	0.8	3	0.75	0.1	0
../data/I13.txt	98429	239.046	98448.7	1	0.7	3	0.75	0.1	0
../data/I13.txt	98440	272.154	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98428	695.748	98448.6	2	0.9	5	0.75	0	1
../data/I13.txt	98433	266.291	98448.7	1	0.8	3	0.75	0.5	1
../data/I13.txt	98428	538.07	98448.6	2	0.9	4	0.75	0	1
../data/I13.txt	98440	272.972	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98434	5.89383	98448.7	0	0.8	3	0.75	0	0
../data/I13.txt	98435	61.6259	98448.7	0	0.8	4	0.75	0	1
../data/I13.txt	98440	271.965	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	272.842	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	272.857	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98431	233.197	98448.6	1	0.9	3	0.75	0.5	1
../data/I13.txt	98435	68.6381	98448.7	0	0.8	4	0.75	0	1
../data/I13.txt	98440	272.188	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98433	266.558	98448.7	1	0.8	3	0.75	0.5	1
../data/I13.txt	98426	539.078	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98433	618.803	98448.7	2	0.9	3	0.75	0.1	1
../data/I13.txt	98430	72.8282	98448.7	0	0.9	4	0.75	0.5	1
../data/I13.txt	98426	108.42	98448.6	0	0.9	4	0.75	0.5	0
../data/I13.txt	98429	209.213	98448.7	1	0.8	5	0.75	0	0
../data/I13.txt	98438	559.532	98448.7	2	0.8	4	0.75	0	0
../data/I13.txt	98440	272.911	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98426	647.174	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98440	271.915	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	402.417	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98435	202.631	98448.7	1	0.8	5	0.75	0.5	0
../data/I13.txt	98440	272.932	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	272.806	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	414.781	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98440	430.618	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98428	726.088	98448.6	2	0.9	5	0.75	0	1
../data/I13.txt	98430	356.882	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	400.461	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98440	271.953	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	400.621	98448.7	2	0.8	3	0.75	0.5	0
../data/I13.txt	98431	233.275	98448.6	1	0.9	3	0.75	0.5	1
../data/I13.txt	98440	272.863	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98440	272.716	98448.7	1	0.8	5	0.75	0	1
../data/I13.txt	98431	364.551	98448.6	2	0.9	3	0.75	0.5	0
../data/I13.txt	98428	30.0236	98448.7	0	0.8	3	0.75	0.1	1
